room_count,bathroom_count,size,price,log_price,category_encoded,city_encoded,region_encoded,type_encoded
1.0,1.0,62.0,66000.0,4.819543935541868,0,22,172,1
3.0,2.0,159.0,390000.0,5.5910646070265,0,22,154,1
8.0,2.0,340.0,600000.0,5.778151250383644,5,22,30,1
-1.0,-1.0,-1.0,1200000.0,6.079181246047625,6,22,136,1
2.0,1.0,80.0,780.0,2.8920946026904804,0,22,7,0
2.0,1.0,100.0,460.0,2.662757831681574,0,22,65,0
-1.0,-1.0,-1.0,119250.0,5.076458387712152,6,22,136,1
6.0,1.0,270.0,120000.0,5.079181246047625,5,22,7,1
3.0,3.0,196.0,880000.0,5.944482672150168,0,22,134,1
3.0,3.0,237.0,2500.0,3.397940008672037,0,22,248,0
4.0,2.0,465.0,1050000.0,6.021189299069938,5,22,154,1
2.0,1.0,70.0,750.0,2.8750612633917,0,22,33,0
3.0,1.0,120.0,200.0,2.3010299956639813,2,22,38,0
3.0,1.0,90.0,800.0,2.903089986991944,0,22,65,0
3.0,1.0,100.0,370.0,2.568201724066995,0,22,248,0
5.0,3.0,220.0,2300.0,3.361727836017593,1,22,136,0
3.0,3.0,156.0,350000.0,5.544068044350276,0,22,248,1
5.0,2.0,160.0,1600.0,3.204119982655925,5,22,136,0
3.0,2.0,160.0,560000.0,5.748188027006201,0,22,248,1
1.0,1.0,170.0,1200.0,3.0791812460476247,4,22,7,0
-1.0,-1.0,-1.0,190000.0,5.278753600952829,6,22,7,1
3.0,1.0,180.0,3000.0,3.4771212547196626,0,22,32,0
2.0,2.0,115.0,262000.0,5.418301291319746,0,22,134,1
2.0,1.0,50.0,400.0,2.6020599913279625,0,22,139,0
1.0,1.0,75.0,1100.0,3.041392685158225,0,22,248,0
4.0,2.0,180.0,1200.0,3.0791812460476247,5,22,154,0
4.0,4.0,371.0,5000.0,3.6989700043360183,5,22,248,0
1.0,1.0,70.0,70.0,1.845098040014257,0,22,7,0
5.0,4.0,247.0,850000.0,5.929418925714293,5,22,136,1
2.0,1.0,60.0,65000.0,4.812913356642856,0,22,77,1
3.0,1.0,120.0,550.0,2.740362689494244,0,22,38,0
3.0,3.0,162.0,1700.0,3.230448921378274,0,22,248,0
1.0,1.0,67.0,4000.0,3.6020599913279625,4,22,248,0
2.0,1.0,90.0,1350.0,3.130333768495006,0,22,30,0
4.0,1.0,150.0,1800.0,3.255272505103306,1,22,32,0
1.0,1.0,30.0,70.0,1.845098040014257,3,22,7,0
2.0,1.0,93.0,290000.0,5.4623979978989565,0,22,140,1
4.0,2.0,285.0,550000.0,5.740362689494244,0,22,146,1
2.0,1.0,100.0,580.0,2.7634279935629373,5,22,7,0
1.0,1.0,120.0,600000.0,5.778151250383644,4,22,140,1
2.0,1.0,123.0,345000.0,5.537819095073274,0,22,136,1
1.0,1.0,65.0,120.0,2.0791812460476247,0,22,140,0
-1.0,-1.0,-1.0,375000.0,5.574031267727719,6,22,139,1
3.0,1.0,80.0,1150.0,3.060697840353612,1,22,248,0
3.0,2.0,174.0,2995000.0,6.47639682672533,0,22,248,1
-1.0,-1.0,-1.0,4900000.0,6.690196080028514,6,22,136,1
1.0,4.0,1500.0,30000.0,4.477121254719663,1,22,7,0
3.0,1.0,52.0,1800080.0,6.25529180665136,0,22,7,1
2.0,4.0,220.0,2500000.0,6.3979400086720375,4,22,136,1
1.0,1.0,70.0,1800.0,3.255272505103306,0,22,134,0
6.0,2.0,200.0,3000.0,3.4771212547196626,1,22,136,0
3.0,2.0,165.0,380000.0,5.57978359661681,0,22,7,1
3.0,1.0,150.0,650.0,2.812913356642856,5,22,7,0
1.0,1.0,57.0,900000.0,5.954242509439325,4,22,7,1
4.0,1.0,113.0,2500.0,3.397940008672037,1,22,136,0
3.0,1.0,160.0,450000.0,5.653212513775344,0,22,136,1
3.0,1.0,145.0,250000.0,5.3979400086720375,0,22,134,1
6.0,1.0,128.0,170000.0,5.230448921378274,5,22,7,1
1.0,1.0,143.0,100000.0,5.0,4,22,134,1
1.0,1.0,82.0,165000.0,5.217483944213907,0,22,134,1
2.0,1.0,100.0,1200.0,3.0791812460476247,5,22,136,0
3.0,2.0,149.0,260000.0,5.414973347970818,0,22,134,1
3.0,2.0,138.0,265000.0,5.423245873936808,0,22,134,1
4.0,3.0,175.0,380000.0,5.57978359661681,0,22,134,1
3.0,2.0,143.0,278000.0,5.444044795918076,0,22,134,1
4.0,2.0,577.0,750000.0,5.8750612633917,5,22,221,1
3.0,2.0,150.0,1600.0,3.204119982655925,5,22,217,0
4.0,2.0,178.0,3800.0,3.57978359661681,1,22,136,0
7.0,3.0,250.0,2500.0,3.397940008672037,5,22,154,0
4.0,2.0,200.0,1650.0,3.2174839442139063,5,22,136,0
2.0,1.0,90.0,70.0,1.845098040014257,0,22,7,0
3.0,1.0,150.0,850.0,2.929418925714293,0,22,139,0
4.0,1.0,100.0,60000.0,4.778151250383644,0,22,77,1
8.0,3.0,950.0,950000.0,5.977723605288848,5,22,154,1
1.0,1.0,30.0,200.0,2.3010299956639813,0,22,7,0
5.0,4.0,785.0,16375.0,4.214181308663821,1,22,136,0
8.0,3.0,445.0,950000.0,5.977723605288848,5,22,154,1
4.0,1.0,188.0,240000.0,5.380211241711606,5,22,66,1
3.0,1.0,80.0,370.0,2.568201724066995,0,22,139,0
4.0,4.0,450.0,950000.0,5.977723605288848,5,22,134,1
-1.0,-1.0,-1.0,260000.0,5.414973347970818,6,22,32,1
3.0,2.0,140.0,1500.0,3.1760912590556813,0,22,136,0
-1.0,-1.0,-1.0,400000.0,5.6020599913279625,6,22,223,1
3.0,2.0,250.0,1600.0,3.204119982655925,0,22,136,0
1.0,1.0,150.0,15000.0,4.176091259055681,4,22,248,1
3.0,3.0,220.0,3000.0,3.4771212547196626,0,22,168,0
1.0,1.0,200.0,2000.0,3.3010299956639813,0,22,136,0
3.0,2.0,158.0,450000.0,5.653212513775344,0,22,7,0
2.0,1.0,60.0,300.0,2.4771212547196626,0,22,146,0
2.0,1.0,150.0,1500.0,3.1760912590556813,0,22,136,0
4.0,2.0,400.0,3500.0,3.544068044350276,5,22,136,0
1.0,1.0,90.0,1100.0,3.041392685158225,0,22,30,0
1.0,1.0,60.0,195000.0,5.290034611362518,0,22,7,1
2.0,2.0,130.0,1500.0,3.1760912590556813,0,22,30,0
-1.0,-1.0,-1.0,2000000.0,6.301029995663981,6,22,136,1
3.0,1.0,60.0,180000.0,5.2552725051033065,0,22,248,1
-1.0,-1.0,-1.0,66000.0,4.819543935541868,6,22,7,1
4.0,3.0,176.0,450000.0,5.653212513775344,0,22,134,1
2.0,1.0,80.0,120.0,2.0791812460476247,2,22,7,0
1.0,1.0,30.0,280.0,2.4471580313422194,4,22,7,0
1.0,1.0,76.0,70000.0,4.845098040014257,1,22,248,1
2.0,1.0,25.0,90.0,1.954242509439325,3,22,7,0
1.0,1.0,50.0,850.0,2.929418925714293,0,22,136,0
3.0,2.0,150.0,260000.0,5.414973347970818,0,22,134,1
1.0,2.0,150.0,5000.0,3.6989700043360183,4,22,134,0
3.0,2.0,357.0,560000.0,5.748188027006201,5,22,134,1
2.0,2.0,200.0,170.0,2.230448921378274,5,22,136,0
4.0,3.0,550.0,1200000.0,6.079181246047625,5,22,134,1
3.0,1.0,180.0,360000.0,5.556302500767287,5,22,7,1
3.0,1.0,134.0,280000.0,5.447158031342219,0,22,136,1
2.0,1.0,128.0,2200000.0,6.342422680822207,0,22,136,1
1.0,1.0,63.0,150000.0,5.176091259055681,0,22,136,1
3.0,2.0,140.0,2500.0,3.397940008672037,0,22,30,0
3.0,1.0,120.0,1200.0,3.0791812460476247,5,22,154,0
5.0,1.0,130.0,1000.0,3.0,1,22,248,0
3.0,1.0,75.0,130000000.0,8.113943352306837,0,22,33,1
1.0,1.0,65.0,160000.0,5.204119982655925,0,22,136,1
1.0,1.0,60.0,130.0,2.113943352306837,0,22,136,0
2.0,2.0,150.0,1500.0,3.1760912590556813,0,22,134,0
3.0,2.0,150.0,380000.0,5.57978359661681,0,22,136,1
2.0,1.0,201.0,470000.0,5.672097857935717,1,22,38,0
4.0,1.0,115.0,250000.0,5.3979400086720375,0,22,154,1
2.0,1.0,90.0,750.0,2.8750612633917,0,22,146,0
4.0,1.0,170.0,1600000.0,6.204119982655925,5,22,7,1
3.0,1.0,130.0,250000.0,5.3979400086720375,0,22,136,1
4.0,1.0,40.0,190.0,2.278753600952829,2,22,154,0
-1.0,-1.0,-1.0,98000.0,4.991226075692495,6,22,7,1
1.0,1.0,61.0,150000.0,5.176091259055681,0,22,136,1
4.0,2.0,200.0,1500.0,3.1760912590556813,0,22,7,0
2.0,2.0,60.0,700.0,2.845098040014257,4,22,7,0
2.0,1.0,120.0,200000.0,5.301029995663981,0,22,136,1
2.0,1.0,60.0,800.0,2.903089986991944,0,22,7,0
3.0,1.0,220.0,530000.0,5.724275869600789,0,22,136,1
3.0,1.0,120.0,800.0,2.903089986991944,0,22,7,0
3.0,1.0,150.0,800.0,2.903089986991944,0,22,140,0
2.0,1.0,80.0,230.0,2.361727836017593,0,22,65,0
3.0,1.0,579.0,600000.0,5.778151250383644,5,22,139,1
1.0,1.0,30.0,300.0,2.4771212547196626,0,22,248,0
4.0,1.0,183.0,800000.0,5.903089986991944,5,22,33,1
-1.0,-1.0,-1.0,105000.0,5.021189299069938,6,22,7,1
6.0,3.0,180.0,150000.0,5.176091259055681,5,22,136,1
4.0,2.0,170.0,240000.0,5.380211241711606,5,22,7,1
2.0,1.0,79.0,103356.0,5.014335693263793,0,22,7,1
2.0,1.0,85.0,700.0,2.845098040014257,0,22,33,0
3.0,2.0,120.0,1600.0,3.204119982655925,0,22,7,0
6.0,4.0,750.0,1800000.0,6.2552725051033065,5,22,154,1
4.0,1.0,140.0,2000.0,3.3010299956639813,1,22,32,0
2.0,5.0,450.0,15000.0,4.176091259055681,1,22,32,0
6.0,1.0,1150.0,4000000000.0,9.602059991327964,5,22,168,1
2.0,1.0,100.0,330.0,2.5185139398778875,0,22,7,0
-1.0,-1.0,-1.0,11000.0,4.041392685158225,6,22,248,1
-1.0,-1.0,-1.0,11500.0,4.060697840353612,6,22,7,1
4.0,2.0,75.0,120000.0,5.079181246047625,5,22,7,1
1.0,1.0,55.0,90.0,1.954242509439325,0,22,217,0
2.0,1.0,40.0,300.0,2.4771212547196626,0,22,33,0
4.0,8.0,1491.0,49700.0,4.696356388733332,1,22,32,0
3.0,2.0,165.0,1600.0,3.204119982655925,0,22,136,0
1.0,1.0,57.0,1100.0,3.041392685158225,1,22,134,0
2.0,1.0,80.0,700.0,2.845098040014257,0,22,134,0
2.0,3.0,113.0,1800.0,3.255272505103306,1,22,134,0
5.0,2.0,234.0,3276.0,3.5153438930883807,1,22,134,0
3.0,1.0,179.0,870000.0,5.939519252618618,0,22,136,1
1.0,1.0,63.0,225000.0,5.352182518111363,4,22,136,1
1.0,1.0,38.0,115000.0,5.060697840353612,4,22,136,1
1.0,1.0,25.0,350.0,2.544068044350276,0,22,39,0
1.0,1.0,73.0,940.0,2.9731278535996988,0,22,134,0
3.0,1.0,120.0,1500.0,3.1760912590556813,1,22,136,0
5.0,4.0,510.0,1100000.0,6.041392685158225,5,22,248,1
4.0,2.0,230.0,1600.0,3.204119982655925,5,22,146,0
3.0,2.0,140.0,1600.0,3.204119982655925,5,22,146,0
3.0,2.0,100.0,450000.0,5.653212513775344,4,22,136,1
4.0,10.0,1500.0,50000.0,4.698970004336019,1,22,32,0
3.0,2.0,75.0,1300.0,3.113943352306837,1,22,136,0
10.0,5.0,570.0,5000.0,3.6989700043360183,5,22,154,0
1.0,2.0,200.0,2500.0,3.397940008672037,1,22,140,0
5.0,2.0,120.0,1500.0,3.1760912590556813,1,22,7,0
5.0,1.0,150.0,2170.0,3.3364597338485296,1,22,136,0
4.0,1.0,100.0,1400.0,3.146128035678238,1,22,136,0
3.0,1.0,40.0,190.0,2.278753600952829,2,22,154,0
1.0,1.0,115.0,2700.0,3.431363764158988,1,22,136,0
-1.0,-1.0,-1.0,750000.0,5.8750612633917,6,22,136,1
4.0,4.0,360.0,6600.0,3.8195439355418688,1,22,136,0
4.0,1.0,116.0,2750.0,3.439332693830263,1,22,136,0
12.0,2.0,260.0,5800.0,3.763427993562937,1,22,136,0
5.0,2.0,160.0,3000.0,3.4771212547196626,1,22,136,0
4.0,2.0,349.0,1850000.0,6.267171728403014,5,22,136,1
8.0,2.0,200.0,3750.0,3.574031267727719,1,22,136,0
3.0,1.0,130.0,1500.0,3.1760912590556813,0,22,136,0
3.0,2.0,187.0,542300.0,5.734239604435455,0,22,136,1
1.0,1.0,200.0,2000.0,3.3010299956639813,0,22,136,0
1.0,1.0,60.0,2500.0,3.397940008672037,4,22,154,0
4.0,3.0,400.0,3500.0,3.544068044350276,5,22,136,0
1.0,1.0,60.0,460.0,2.662757831681574,0,22,7,0
2.0,1.0,125.0,170000.0,5.230448921378274,0,22,7,1
3.0,1.0,120.0,850.0,2.929418925714293,0,22,154,0
3.0,1.0,80.0,420.0,2.6232492903979003,0,22,1,0
5.0,4.0,750.0,3500.0,3.544068044350276,5,22,136,0
5.0,2.0,120.0,1750.0,3.2430380486862944,5,22,136,0
2.0,1.0,90.0,163.0,2.2121876044039577,5,22,38,0
-1.0,-1.0,-1.0,55000.0,4.740362689494244,6,22,7,1
3.0,1.0,111.0,130.0,2.113943352306837,0,22,134,0
9.0,6.0,280.0,5500.0,3.740362689494244,1,22,168,0
2.0,2.0,352.0,7200.0,3.857332496431269,4,22,140,0
2.0,1.0,170.0,7000.0,3.845098040014257,4,22,136,0
4.0,2.0,300.0,4000.0,3.6020599913279625,0,22,136,0
3.0,2.0,104.0,1800.0,3.255272505103306,1,22,136,0
5.0,1.0,120.0,1700.0,3.230448921378274,1,22,136,0
2.0,1.0,100.0,1300.0,3.113943352306837,0,22,136,0
2.0,1.0,150.0,100.0,2.0,3,22,7,0
-1.0,-1.0,-1.0,4640000.0,6.666517980554881,6,22,30,1
4.0,1.0,136.0,350000.0,5.544068044350276,0,22,139,1
1.0,1.0,50.0,400.0,2.6020599913279625,0,22,154,0
7.0,3.0,318.0,1400000.0,6.146128035678238,5,22,248,1
5.0,2.0,160.0,3000.0,3.4771212547196626,1,22,136,0
1.0,2.0,100.0,3000.0,3.4771212547196626,1,22,136,0
1.0,1.0,30.0,2400.0,3.380211241711606,4,22,7,0
3.0,2.0,170.0,1800.0,3.255272505103306,0,22,134,0
2.0,1.0,120.0,180000.0,5.2552725051033065,0,22,7,1
3.0,4.0,730.0,8000.0,3.903089986991944,1,22,140,0
2.0,1.0,273.0,650000.0,5.812913356642856,4,22,168,1
3.0,1.0,400.0,380000.0,5.57978359661681,5,22,77,1
3.0,2.0,150.0,300000.0,5.477121254719663,0,22,136,1
4.0,3.0,300.0,650000.0,5.812913356642856,0,22,136,1
-1.0,-1.0,-1.0,250000.0,5.3979400086720375,6,22,135,1
2.0,1.0,110.0,90.0,1.954242509439325,0,22,134,0
3.0,3.0,170.0,700000.0,5.845098040014257,0,22,136,1
4.0,3.0,200.0,3500.0,3.544068044350276,0,22,7,0
3.0,2.0,140.0,850000.0,5.929418925714293,5,22,30,1
2.0,1.0,77.0,195000.0,5.290034611362518,0,22,248,1
4.0,2.0,450.0,4500.0,3.653212513775344,0,22,136,0
-1.0,-1.0,-1.0,950000.0,5.977723605288848,6,22,140,1
2.0,1.0,220.0,1500.0,3.1760912590556813,0,22,30,0
3.0,1.0,100.0,1500.0,3.1760912590556813,1,22,136,0
1.0,1.0,90.0,320000.0,5.505149978319906,4,22,136,1
3.0,2.0,200.0,2000.0,3.3010299956639813,0,22,136,0
2.0,1.0,133.0,1700.0,3.230448921378274,0,22,136,0
1.0,1.0,60.0,95000.0,4.977723605288848,0,22,7,1
1.0,1.0,116.0,2600000.0,6.414973347970818,1,22,248,1
8.0,2.0,476.0,1500000.0,6.176091259055681,5,22,136,1
4.0,2.0,100.0,360000.0,5.556302500767287,1,22,136,1
4.0,3.0,300.0,2800.0,3.4471580313422194,1,22,248,0
4.0,1.0,140.0,700.0,2.845098040014257,5,22,139,0
3.0,2.0,193.0,570000.0,5.755874855672492,0,22,136,1
3.0,1.0,200.0,550.0,2.740362689494244,5,22,139,0
5.0,3.0,217.0,3262.0,3.513483956704257,1,22,140,0
3.0,3.0,184.0,350000.0,5.544068044350276,0,22,134,1
2.0,1.0,90.0,500.0,2.6989700043360187,1,22,33,0
6.0,4.0,360.0,6600.0,3.8195439355418688,1,22,136,0
3.0,2.0,126.0,250000.0,5.3979400086720375,0,22,134,1
5.0,1.0,124.0,170000.0,5.230448921378274,5,22,223,1
4.0,3.0,300.0,850000.0,5.929418925714293,5,22,136,1
3.0,2.0,350.0,5000.0,3.6989700043360183,5,22,136,0
3.0,1.0,115.0,250000.0,5.3979400086720375,0,22,7,1
4.0,1.0,470.0,870000.0,5.939519252618618,5,22,168,1
3.0,1.0,140.0,3500.0,3.544068044350276,0,22,136,0
2.0,1.0,90.0,500.0,2.6989700043360187,0,22,139,0
5.0,1.0,200.0,1500.0,3.1760912590556813,5,22,30,0
2.0,1.0,112.0,325000.0,5.511883360978874,0,22,30,1
3.0,2.0,200.0,1900.0,3.278753600952829,5,22,154,0
3.0,2.0,150.0,3000.0,3.4771212547196626,0,22,136,0
3.0,2.0,294.0,560000.0,5.748188027006201,0,22,136,1
2.0,1.0,110.0,360000.0,5.556302500767287,0,22,136,1
3.0,2.0,153.0,260000.0,5.414973347970818,0,22,134,1
1.0,2.0,730.0,7300.0,3.863322860120456,1,22,140,0
5.0,3.0,800.0,12000.0,4.079181246047625,5,22,136,0
1.0,2.0,280.0,3500.0,3.544068044350276,1,22,140,0
6.0,4.0,250.0,5200.0,3.716003343634799,1,22,168,0
10.0,2.0,310.0,10000.0,4.0,1,22,136,0
4.0,1.0,350.0,360000.0,5.556302500767287,5,22,139,1
2.0,1.0,80.0,200000.0,5.301029995663981,0,22,248,1
3.0,1.0,130.0,1200.0,3.0791812460476247,1,22,248,0
3.0,1.0,100.0,190000.0,5.278753600952829,1,22,248,1
4.0,1.0,90.0,950.0,2.977723605288848,1,22,248,0
2.0,1.0,100.0,3000.0,3.4771212547196626,4,22,33,0
4.0,1.0,130.0,1500.0,3.1760912590556813,0,22,248,0
-1.0,-1.0,-1.0,1200000.0,6.079181246047625,6,22,7,1
3.0,2.0,498.0,1050000.0,6.021189299069938,5,22,136,1
1.0,1.0,55.0,800.0,2.903089986991944,0,22,136,0
1.0,1.0,60.0,70.0,1.845098040014257,3,22,154,0
2.0,1.0,80.0,1200.0,3.0791812460476247,1,22,7,0
7.0,3.0,463.0,620000.0,5.792391689498253,5,22,221,1
-1.0,-1.0,-1.0,1100000.0,6.041392685158225,6,22,139,1
1.0,1.0,100.0,3000.0,3.4771212547196626,1,22,7,0
3.0,2.0,200.0,2000.0,3.3010299956639813,1,22,7,0
4.0,2.0,140.0,330000.0,5.518513939877887,0,22,154,1
2.0,1.0,70.0,900.0,2.9542425094393248,0,22,136,0
2.0,1.0,100.0,900.0,2.9542425094393248,0,22,134,0
6.0,5.0,540.0,9900.0,3.99563519459755,1,22,136,0
5.0,3.0,370.0,1550000.0,6.190331698170292,5,22,7,1
3.0,2.0,134.0,650000.0,5.812913356642856,0,22,136,1
2.0,1.0,100.0,1500.0,3.1760912590556813,1,22,136,0
2.0,1.0,80.0,800.0,2.903089986991944,1,22,7,0
3.0,1.0,85.0,230000.0,5.361727836017593,0,22,33,1
2.0,1.0,265.0,470000.0,5.672097857935717,0,22,134,1
2.0,1.0,90.0,600.0,2.7781512503836434,0,22,140,0
2.0,1.0,92.0,400.0,2.6020599913279625,0,22,140,0
3.0,2.0,542.0,970000.0,5.986771734266245,5,22,154,1
8.0,2.0,624.0,1180000.0,6.071882007306125,5,22,154,1
7.0,6.0,400.0,3000.0,3.4771212547196626,1,22,154,0
2.0,2.0,120.0,2000000.0,6.301029995663981,0,22,136,1
3.0,3.0,200.0,8000.0,3.903089986991944,5,22,136,0
10.0,4.0,775.0,2500000.0,6.3979400086720375,5,22,136,1
-1.0,-1.0,-1.0,2700000.0,6.431363764158987,6,22,136,1
3.0,2.0,190.0,780000.0,5.892094602690481,0,22,136,1
4.0,1.0,135.0,190000.0,5.278753600952829,0,22,7,1
2.0,1.0,100.0,270000.0,5.431363764158987,0,22,7,1
2.0,1.0,65.0,260000.0,5.414973347970818,0,22,217,1
3.0,1.0,300.0,835000.0,5.921686475483602,0,22,30,1
3.0,1.0,150.0,2300.0,3.361727836017593,5,22,136,0
3.0,1.0,164.0,330000.0,5.518513939877887,0,22,135,1
1.0,1.0,50.0,89000.0,4.949390006644912,4,22,134,1
1.0,1.0,61.0,70.0,1.845098040014257,3,22,7,0
-1.0,-1.0,-1.0,100000.0,5.0,6,22,223,1
3.0,2.0,200.0,1850.0,3.2671717284030137,0,22,32,0
4.0,2.0,709.0,750000.0,5.8750612633917,5,22,7,1
3.0,2.0,116.0,245000.0,5.389166084364533,0,22,7,1
1.0,1.0,70.0,950.0,2.977723605288848,0,22,7,0
2.0,1.0,80.0,350.0,2.544068044350276,0,22,64,0
1.0,1.0,23.0,600.0,2.7781512503836434,4,22,7,0
4.0,2.0,240.0,1800.0,3.255272505103306,5,22,7,0
2.0,1.0,65.0,170000.0,5.230448921378274,0,22,134,1
2.0,1.0,120.0,600.0,2.7781512503836434,0,22,136,0
2.0,1.0,200.0,100000.0,5.0,5,22,223,1
2.0,1.0,90.0,450.0,2.6532125137753435,5,22,7,0
-1.0,-1.0,-1.0,600000.0,5.778151250383644,6,22,7,1
3.0,1.0,140.0,580.0,2.7634279935629373,5,22,136,0
-1.0,-1.0,-1.0,60000.0,4.778151250383644,6,22,7,1
1.0,1.0,350.0,800.0,2.903089986991944,4,22,7,0
6.0,2.0,400.0,3500.0,3.544068044350276,4,22,154,0
2.0,1.0,55.0,150.0,2.1760912590556813,0,22,136,0
2.0,1.0,125.0,170000.0,5.230448921378274,0,22,7,1
4.0,2.0,110.0,170000.0,5.230448921378274,5,22,7,1
1.0,1.0,50.0,500.0,2.6989700043360187,4,22,7,0
2.0,1.0,90.0,80000.0,4.903089986991944,5,22,7,1
-1.0,-1.0,-1.0,400000.0,5.6020599913279625,6,22,139,1
2.0,1.0,90.0,400.0,2.6020599913279625,5,22,7,0
2.0,3.0,200.0,130000.0,5.113943352306837,4,22,172,1
1.0,1.0,42.0,70.0,1.845098040014257,0,22,7,0
3.0,1.0,82.0,130000.0,5.113943352306837,0,22,106,1
3.0,1.0,80.0,900.0,2.9542425094393248,0,22,64,0
4.0,1.0,140.0,1000.0,3.0,0,22,139,0
4.0,1.0,150.0,1500.0,3.1760912590556813,0,22,134,0
3.0,1.0,80.0,700.0,2.845098040014257,0,22,33,0
1.0,1.0,26.0,400.0,2.6020599913279625,4,22,7,0
1.0,1.0,35.0,700.0,2.845098040014257,0,22,168,0
-1.0,-1.0,-1.0,84000.0,4.924279286061882,6,22,7,1
2.0,1.0,80.0,800.0,2.903089986991944,5,22,7,0
2.0,1.0,60.0,400.0,2.6020599913279625,0,22,221,0
3.0,2.0,150.0,3000.0,3.4771212547196626,5,22,217,0
2.0,1.0,80.0,90.0,1.954242509439325,3,22,248,0
3.0,1.0,105.0,180.0,2.255272505103306,0,22,7,0
3.0,1.0,100.0,600.0,2.7781512503836434,5,22,139,0
1.0,1.0,36.0,1200.0,3.0791812460476247,0,22,134,0
10.0,4.0,600.0,1900000.0,6.278753600952829,5,22,7,1
3.0,1.0,100.0,500.0,2.6989700043360187,0,22,65,0
-1.0,-1.0,-1.0,950000.0,5.977723605288848,6,22,134,1
1.0,1.0,80.0,175000.0,5.243038048686294,0,22,134,1
3.0,2.0,192.0,250000.0,5.3979400086720375,5,22,134,1
2.0,1.0,200.0,100000.0,5.0,5,22,7,1
1.0,1.0,20.0,650.0,2.812913356642856,0,22,136,0
4.0,1.0,150.0,370.0,2.568201724066995,5,22,44,0
3.0,2.0,150.0,380.0,2.57978359661681,5,22,77,0
3.0,2.0,90.0,2000.0,3.3010299956639813,5,22,136,0
2.0,1.0,70.0,380.0,2.57978359661681,0,22,1,0
2.0,1.0,65.0,140.0,2.146128035678238,0,22,134,0
-1.0,-1.0,-1.0,26000.0,4.414973347970818,6,22,7,1
1.0,1.0,80.0,110.0,2.041392685158225,0,22,7,0
1.0,1.0,100.0,110.0,2.041392685158225,0,22,7,0
6.0,3.0,330.0,1056000.0,6.023663918197793,5,22,136,1
4.0,2.0,227.0,726400.0,5.861175835513029,0,22,136,1
4.0,3.0,200.0,4000.0,3.6020599913279625,0,22,140,0
2.0,1.0,80.0,400.0,2.6020599913279625,0,22,139,0
1.0,1.0,82.0,80.0,1.9030899869919435,0,22,134,0
14.0,5.0,700.0,6000.0,3.7781512503836434,1,22,7,0
3.0,2.0,220.0,150.0,2.1760912590556813,0,22,134,0
4.0,2.0,150.0,1200.0,3.0791812460476247,0,22,139,0
4.0,2.0,157.0,420000.0,5.623249290397901,0,22,140,1
1.0,1.0,61.0,70.0,1.845098040014257,3,22,7,0
2.0,0.0,30.0,800.0,2.903089986991944,4,22,154,0
2.0,2.0,135.0,1700.0,3.230448921378274,0,22,140,0
1.0,1.0,110.0,4200.0,3.6232492903979,4,22,154,0
1.0,1.0,67.0,950.0,2.977723605288848,0,22,136,0
1.0,1.0,20.0,250.0,2.397940008672037,0,22,33,0
2.0,1.0,60.0,70.0,1.845098040014257,3,22,7,0
4.0,2.0,450.0,1200000.0,6.079181246047625,5,22,7,1
4.0,2.0,160.0,400000.0,5.6020599913279625,0,22,154,1
-1.0,-1.0,-1.0,40000.0,4.6020599913279625,6,22,7,1
-1.0,-1.0,-1.0,800000.0,5.903089986991944,6,22,7,1
-1.0,-1.0,-1.0,2200000.0,6.342422680822207,6,22,7,1
2.0,0.0,220.0,1400.0,3.146128035678238,4,22,7,0
-1.0,-1.0,-1.0,30000.0,4.477121254719663,6,22,223,1
2.0,1.0,100.0,1200.0,3.0791812460476247,0,22,7,0
3.0,1.0,210.0,185000.0,5.267171728403014,5,22,106,1
1.0,1.0,180.0,180000.0,5.2552725051033065,4,22,134,1
2.0,2.0,39.0,19900.0,4.298853076409706,4,22,7,1
1.0,1.0,88.0,1850.0,3.2671717284030137,0,22,30,0
2.0,1.0,36.0,400.0,2.6020599913279625,4,22,77,0
1.0,1.0,36.0,400.0,2.6020599913279625,1,22,140,0
1.0,1.0,140.0,1600.0,3.204119982655925,4,22,134,0
5.0,4.0,267.0,650000.0,5.812913356642856,5,22,7,1
7.0,2.0,202.0,400000000.0,8.602059991327963,5,22,7,1
1.0,1.0,90.0,1850.0,3.2671717284030137,0,22,136,0
2.0,1.0,100.0,130000.0,5.113943352306837,0,22,7,1
1.0,1.0,100.0,950.0,2.977723605288848,4,22,134,0
2.0,1.0,100.0,550.0,2.740362689494244,5,22,65,0
3.0,3.0,200.0,1700.0,3.230448921378274,0,22,134,0
3.0,2.0,170.0,200.0,2.3010299956639813,0,22,134,0
1.0,1.0,180.0,3500.0,3.544068044350276,4,22,134,0
2.0,1.0,100.0,1250.0,3.096910013008056,0,22,134,0
2.0,1.0,70.0,550.0,2.740362689494244,0,22,59,0
-1.0,-1.0,-1.0,1950000.0,6.290034611362518,6,22,30,1
2.0,2.0,122.0,290000.0,5.4623979978989565,0,22,154,1
4.0,2.0,200.0,160000.0,5.204119982655925,5,22,7,1
3.0,1.0,80.0,400.0,2.6020599913279625,5,22,140,0
2.0,1.0,70.0,145000.0,5.161368002234975,0,22,139,1
4.0,3.0,240.0,3500.0,3.544068044350276,0,22,136,0
2.0,2.0,200.0,3500.0,3.544068044350276,4,22,30,0
3.0,1.0,68.0,160000.0,5.204119982655925,4,22,154,1
4.0,2.0,214.0,650000.0,5.812913356642856,0,22,136,1
